Sitio,sub-Sitio,fecha,transecto,profundidad,temp,IR,D_mexicanum,E_thouarsii,mass_alga,coral_sp
QNG,QNG,27-04-15,6,5,27,NA,21,10,,
QNG,QNG,27-04-15,7,5,27,NA,10,11,,
QNG,QNG,27-04-15,8,5,27,NA,14,8,,
QNG,QNG,27-04-15,9,5,27,NA,22,12,,
QNG,QNG,27-04-15,10,5,27,NA,17,9,,
QNG,QNG,27-04-15,11,5,27,NA,13,10,,
QNG,QNG,27-04-15,12,5,27,NA,8,5,,
QNG,QNG,27-04-15,13,5,27,NA,36,8,,
QNG,QNG,27-04-15,14,5,27,NA,42,4,,
QNG,QNG,27-04-15,15,5,27,NA,32,8,,
QNG,QNG,27-04-15,16,5,27,NA,23,11,,
QNG,QNG,25-04-15,1,10,26,NA,7,7,,
QNG,QNG,25-04-15,2,10,26,NA,6,7,,
QNG,QNG,25-04-15,3,10,26,NA,0,0,,
QNG,QNG,25-04-15,4,10,26,NA,7,8,,
QNG,QNG,25-04-15,5,10,26,NA,3,9,,
QNG,QNG,25-04-15,6,10,26,NA,5,10,,
QNG,QNG,25-04-15,7,10,26,NA,0,8,,
QNG,QNG,25-04-15,8,10,26,NA,0,9,,
QNG,QNG,25-04-15,9,10,26,NA,0,9,,
QNG,QNG,25-04-15,10,10,26,NA,9,5,,
QNG,QNG,25-04-15,11,10,26,NA,0,5,,
QNG,QNG,25-04-15,12,10,26,NA,9,7,,
QNG,QNG,25-04-15,13,10,26,NA,0,6,,
QNG,QNG,25-04-15,14,10,26,NA,4,7,,
QNG,QNG,25-04-15,15,10,26,NA,0,8,,
QNG,QNG,25-04-15,16,10,26,NA,6,6,,
QNG,QNG,25-04-15,1,15,27,NA,0,4,,
QNG,QNG,25-04-15,2,15,27,NA,0,1,,
QNG,QNG,25-04-15,3,15,27,NA,0,5,,
QNG,QNG,25-04-15,4,15,27,NA,0,5,,
QNG,QNG,25-04-15,5,15,27,NA,4,2,,
QNG,QNG,25-04-15,6,15,27,NA,0,0,,
QNG,QNG,25-04-15,7,15,27,NA,3,0,,
QNG,QNG,25-04-15,8,15,27,NA,0,2,,
QNG,QNG,25-04-15,9,15,27,NA,1,0,,
QNG,QNG,25-04-15,10,15,27,NA,0,2,,
QNG,QNG,25-04-15,11,15,27,NA,0,0,,
QNG,QNG,25-04-15,12,15,27,NA,0,3,,
QNG,QNG,25-04-15,13,15,27,NA,3,3,,
QNG,QNG,25-04-15,14,15,27,NA,0,4,,
QNG,QNG,25-04-15,15,15,27,NA,0,0,,
QNG,QNG,25-04-15,16,15,27,NA,0,0,,
Ureles ,Ureles ,08-05-13,1,11.5,24,NA,2,1,,
Ureles ,Ureles ,08-05-13,2,11.5,24,NA,1,2,,
Ureles ,Ureles ,08-05-13,3,11.5,24,NA,0,3,,
Ureles ,Ureles ,08-05-13,4,11.5,24,NA,2,3,,
Ureles ,Ureles ,08-05-13,5,11.5,24,NA,2,3,,
Ureles ,Ureles ,08-05-13,6,11.5,24,NA,2,0,,
Ureles ,Ureles ,08-05-13,7,11.5,24,NA,2,0,,
Ureles ,Ureles ,08-05-13,8,11.5,24,NA,0,4,,
Ureles ,Ureles ,08-05-13,9,11.5,24,NA,2,3,,
Ureles ,Ureles ,08-05-13,10,11.5,24,NA,2,0,,
Ureles ,Ureles ,08-05-13,11,11.5,24,NA,3,0,,
Ureles ,Ureles ,08-05-13,12,11.5,24,NA,0,0,,
Ureles ,Ureles ,08-05-13,13,11.5,24,NA,0,2,,
Ureles ,Ureles ,08-05-13,14,11.5,24,NA,NA,NA,,
Ureles ,Ureles ,08-05-13,15,11.5,24,NA,NA,NA,,
Ureles ,Ureles ,08-05-13,16,11.5,24,NA,NA,NA,,
Ureles ,Ureles ,05-06-13,1,7,24,NA,2,0,,
Ureles ,Ureles ,05-06-13,2,7,24,NA,0,3,,
Ureles ,Ureles ,05-06-13,3,7,24,NA,2,2,,
Ureles ,Ureles ,05-06-13,4,7,24,NA,1,3,,
Ureles ,Ureles ,05-06-13,5,7,24,NA,2,4,,
Ureles ,Ureles ,05-06-13,6,7,24,NA,1,0,,
Ureles ,Ureles ,05-06-13,7,7,24,NA,0,3,,
Ureles ,Ureles ,05-06-13,8,7,24,NA,2,0,,
Ureles ,Ureles ,05-06-13,9,7,24,NA,0,4,,
Ureles ,Ureles ,05-06-13,10,7,24,NA,2,2,,
Ureles ,Ureles ,05-06-13,11,7,24,NA,0,0,,
Ureles ,Ureles ,05-06-13,12,7,24,NA,0,0,,
Ureles ,Ureles ,05-06-13,13,7,24,NA,NA,NA,,
Ureles ,Ureles ,05-06-13,14,7,24,NA,NA,NA,,
Ureles ,Ureles ,05-06-13,15,7,24,NA,NA,NA,,
Ureles ,Ureles ,05-06-13,16,7,24,NA,NA,NA,,
Ureles ,Ureles ,19-06-13,1,9,24,NA,4,3,,
Ureles ,Ureles ,19-06-13,2,9,24,NA,0,5,,
Ureles ,Ureles ,19-06-13,3,9,24,NA,0,5,,
Ureles ,Ureles ,19-06-13,4,9,24,NA,4,5,,
Ureles ,Ureles ,19-06-13,5,9,24,NA,0,10,,
Ureles ,Ureles ,19-06-13,6,9,24,NA,2,3,,
Ureles ,Ureles ,19-06-13,7,9,24,NA,4,10,,
Ureles ,Ureles ,19-06-13,8,9,24,NA,0,5,,
Ureles ,Ureles ,19-06-13,9,9,24,NA,2,5,,
Ureles ,Ureles ,19-06-13,10,9,24,NA,0,10,,
Ureles ,Ureles ,19-06-13,11,9,24,NA,3,6,,
Ureles ,Ureles ,19-06-13,12,9,24,NA,2,3,,
Ureles ,Ureles ,19-06-13,13,9,24,NA,4,8,,
Ureles ,Ureles ,19-06-13,14,9,24,NA,NA,NA,,
Ureles ,Ureles ,19-06-13,15,9,24,NA,NA,NA,,
Ureles ,Ureles ,19-06-13,16,9,24,NA,NA,NA,,
Ureles ,Ureles ,26-07-13,1,8.5,24,NA,0,3,,
Ureles ,Ureles ,26-07-13,2,8.5,24,NA,2,5,,
Ureles ,Ureles ,26-07-13,3,8.5,24,NA,3,0,,
Ureles ,Ureles ,26-07-13,4,8.5,24,NA,3,7,,
Ureles ,Ureles ,26-07-13,5,8.5,24,NA,0,12,,
Ureles ,Ureles ,26-07-13,6,8.5,24,NA,1,7,,
Ureles ,Ureles ,26-07-13,7,8.5,24,NA,0,3,,
Ureles ,Ureles ,26-07-13,8,8.5,24,NA,0,6,,
Ureles ,Ureles ,26-07-13,9,8.5,24,NA,1,5,,
Ureles ,Ureles ,26-07-13,10,8.5,24,NA,2,1,,
Ureles ,Ureles ,26-07-13,11,8.5,24,NA,3,5,,
Ureles ,Ureles ,26-07-13,12,8.5,24,NA,6,12,,
Ureles ,Ureles ,26-07-13,13,8.5,24,NA,4,4,,
Ureles ,Ureles ,26-07-13,14,8.5,24,NA,1,5,,
Ureles ,Ureles ,26-07-13,15,8.5,24,NA,3,5,,
Ureles ,Ureles ,26-07-13,16,8.5,24,NA,0,5,,
Ureles ,Ureles ,10-08-13,1,8.5,23,NA,1,4,,
Ureles ,Ureles ,10-08-13,2,8.5,23,NA,3,6,,
Ureles ,Ureles ,10-08-13,3,8.5,23,NA,0,9,,
Ureles ,Ureles ,10-08-13,4,8.5,23,NA,4,10,,
Ureles ,Ureles ,10-08-13,5,8.5,23,NA,4,7,,
Ureles ,Ureles ,10-08-13,6,8.5,23,NA,5,10,,
Ureles ,Ureles ,10-08-13,7,8.5,23,NA,5,9,,
Ureles ,Ureles ,10-08-13,8,8.5,23,NA,7,5,,
Ureles ,Ureles ,10-08-13,9,8.5,23,NA,NA,NA,,
Ureles ,Ureles ,10-08-13,10,8.5,23,NA,NA,NA,,
Ureles ,Ureles ,10-08-13,11,8.5,23,NA,NA,NA,,
Ureles ,Ureles ,10-08-13,12,8.5,23,NA,NA,NA,,
Ureles ,Ureles ,10-08-13,13,8.5,23,NA,NA,NA,,
Ureles ,Ureles ,10-08-13,14,8.5,23,NA,NA,NA,,
Ureles ,Ureles ,10-08-13,15,8.5,23,NA,NA,NA,,
Ureles ,Ureles ,10-08-13,16,8.5,23,NA,NA,NA,,
Ureles ,Ureles ,11-10-13,1,9,25,NA,0,17,,
Ureles ,Ureles ,11-10-13,2,9,25,NA,0,10,,
Ureles ,Ureles ,11-10-13,3,9,25,NA,0,25,,
Ureles ,Ureles ,11-10-13,4,9,25,NA,1,21,,
Ureles ,Ureles ,11-10-13,5,9,25,NA,1,22,,
Ureles ,Ureles ,11-10-13,6,9,25,NA,3,24,,
Ureles ,Ureles ,11-10-13,7,9,25,NA,2,17,,
Ureles ,Ureles ,11-10-13,8,9,25,NA,0,22,,
Ureles ,Ureles ,11-10-13,9,9,25,NA,0,21,,
Ureles ,Ureles ,11-10-13,10,9,25,NA,0,17,,
Ureles ,Ureles ,11-10-13,11,9,25,NA,0,23,,
Ureles ,Ureles ,11-10-13,12,9,25,NA,1,26,,
Ureles ,Ureles ,11-10-13,13,9,25,NA,NA,NA,,
Ureles ,Ureles ,11-10-13,14,9,25,NA,NA,NA,,
Ureles ,Ureles ,11-10-13,15,9,25,NA,NA,NA,,
Ureles ,Ureles ,11-10-13,16,9,25,NA,NA,NA,,
Ureles ,Ureles ,08-11-13,1,9,23,NA,3,8,,
Ureles ,Ureles ,08-11-13,2,9,23,NA,1,4,,
Ureles ,Ureles ,08-11-13,3,9,23,NA,1,14,,
Ureles ,Ureles ,08-11-13,4,9,23,NA,1,10,,
Ureles ,Ureles ,08-11-13,5,9,23,NA,0,6,,
Ureles ,Ureles ,08-11-13,6,9,23,NA,0,14,,
Ureles ,Ureles ,08-11-13,7,9,23,NA,0,7,,
Ureles ,Ureles ,08-11-13,8,9,23,NA,2,8,,
Ureles ,Ureles ,08-11-13,9,9,23,NA,0,4,,
Ureles ,Ureles ,08-11-13,10,9,23,NA,0,3,,
Ureles ,Ureles ,08-11-13,11,9,23,NA,1,4,,
Ureles ,Ureles ,08-11-13,12,9,23,NA,2,9,,
Ureles ,Ureles ,08-11-13,13,9,23,NA,2,12,,
Ureles ,Ureles ,08-11-13,14,9,23,NA,4,6,,
Ureles ,Ureles ,08-11-13,15,9,23,NA,1,4,,
Ureles ,Ureles ,08-11-13,16,9,23,NA,1,2,,
Ureles ,Ureles ,18-12-13,1,9,22,NA,0,16,,
Ureles ,Ureles ,18-12-13,2,9,22,NA,0,17,,
Ureles ,Ureles ,18-12-13,3,9,22,NA,0,12,,
Ureles ,Ureles ,18-12-13,4,9,22,NA,1,16,,
Ureles ,Ureles ,18-12-13,5,9,22,NA,3,12,,
Ureles ,Ureles ,18-12-13,6,9,22,NA,0,31,,
Ureles ,Ureles ,18-12-13,7,9,22,NA,5,5,,
Ureles ,Ureles ,18-12-13,8,9,22,NA,0,6,,
Ureles ,Ureles ,18-12-13,9,9,22,NA,2,4,,
Ureles ,Ureles ,18-12-13,10,9,22,NA,3,3,,
Ureles ,Ureles ,18-12-13,11,9,22,NA,NA,NA,,
Ureles ,Ureles ,18-12-13,12,9,22,NA,NA,NA,,
Ureles ,Ureles ,18-12-13,13,9,22,NA,NA,NA,,
Ureles ,Ureles ,18-12-13,14,9,22,NA,NA,NA,,
Ureles ,Ureles ,18-12-13,15,9,22,NA,NA,NA,,
Ureles ,Ureles ,18-12-13,16,9,22,NA,NA,NA,,
Ureles ,Ureles ,08-02-14,1,8.8,26,NA,2,5,,
Ureles ,Ureles ,08-02-14,2,8.8,26,NA,0,1,,
Ureles ,Ureles ,08-02-14,3,8.8,26,NA,1,4,,
Ureles ,Ureles ,08-02-14,4,8.8,26,NA,1,,,
Ureles ,Ureles ,08-02-14,5,8.8,26,NA,3,10,,
Ureles ,Ureles ,08-02-14,6,8.8,26,NA,3,3,,
Ureles ,Ureles ,08-02-14,7,8.8,26,NA,3,3,,
Ureles ,Ureles ,08-02-14,8,8.8,26,NA,1,6,,
Ureles ,Ureles ,08-02-14,9,8.8,26,NA,1,10,,
Ureles ,Ureles ,08-02-14,10,8.8,26,NA,2,3,,
Ureles ,Ureles ,08-02-14,11,8.8,26,NA,5,7,,
Ureles ,Ureles ,08-02-14,12,8.8,26,NA,2,2,,
Ureles ,Ureles ,08-02-14,13,8.8,26,NA,1,7,,
Ureles ,Ureles ,08-02-14,14,8.8,26,NA,4,4,,
Ureles ,Ureles ,08-02-14,15,8.8,26,NA,3,10,,
Ureles ,Ureles ,08-02-14,16,8.8,26,NA,4,12,,
Ureles ,Ureles ,23-04-14,1,9,25,NA,1,2,,
Ureles ,Ureles ,23-04-14,2,9,25,NA,0,1,,
Ureles ,Ureles ,23-04-14,3,9,25,NA,0,1,,
Ureles ,Ureles ,23-04-14,4,9,25,NA,0,1,,
Ureles ,Ureles ,23-04-14,5,9,25,NA,1,1,,
Ureles ,Ureles ,23-04-14,6,9,25,NA,0,2,,
Ureles ,Ureles ,23-04-14,7,9,25,NA,2,2,,
Ureles ,Ureles ,23-04-14,8,9,25,NA,1,2,,
Ureles ,Ureles ,23-04-14,9,9,25,NA,0,1,,
Ureles ,Ureles ,23-04-14,10,9,25,NA,0,1,,
Ureles ,Ureles ,23-04-14,11,9,25,NA,0,2,,
Ureles ,Ureles ,23-04-14,12,9,25,NA,2,1,,
Ureles ,Ureles ,23-04-14,13,9,25,NA,1,2,,
Ureles ,Ureles ,23-04-14,14,9,25,NA,1,1,,
Ureles ,Ureles ,23-04-14,15,9,25,NA,NA,NA,,
Ureles ,Ureles ,23-04-14,16,9,25,NA,NA,NA,,
